   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
    4    2    2    1    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -26.48018 -26.48036 -26.48053 -26.48072 -26.47992 -26.47900 -26.48013 -26.48352
 -26.49180 -26.51167 -26.55565 -26.65132 -26.79968 -26.95985 -27.12004 -27.28023
 -25.85971 -25.86002 -25.86031 -25.86047 -25.86050 -25.86045 -25.86037 -25.86026
 -25.86014 -25.86009 -25.85998 -25.85955 -25.85966 -25.86051 -25.86233 -25.86811
 -25.88161 -25.90993 -25.96654 -26.06875 -26.21229 -26.36502 -26.51777 -26.67052
 -25.39078 -25.39068 -25.39058 -25.39052 -25.39051 -25.39053 -25.39056 -25.39059
 -25.39062 -25.39068 -25.39069 -25.39059 -25.39139 -25.39265 -25.39430 -25.40162
 -25.41801 -25.44911 -25.50780 -25.59939 -25.71536 -25.83667 -25.95799 -26.07931
 -25.04020 -25.04021 -25.04022 -25.04022 -25.04022 -25.04022 -25.04022 -25.04021
 -25.04021 -25.04021 -25.04021 -25.04018 -25.04030 -25.04131 -25.04458 -25.05202
 -25.06774 -25.09895 -25.15436 -25.23127 -25.32016 -25.41159 -25.50302 -25.59445
 -24.78530 -24.78530 -24.78530 -24.78529 -24.78529 -24.78529 -24.78529 -24.78530
 -24.78530 -24.78529 -24.78530 -24.78535 -24.78520 -24.78577 -24.78899 -24.79624
 -24.81124 -24.84058 -24.89136 -24.95685 -25.02711 -25.09829 -25.16948 -25.24066
 -24.60386 -24.60387 -24.60387 -24.60387 -24.60387 -24.60387 -24.60387 -24.60387
 -24.60385 -24.60390 -24.60386 -24.60364 -24.60452 -24.60610 -24.60793 -24.61472
 -24.63026 -24.65789 -24.70160 -24.75727 -24.81805 -24.87987 -24.94169 -25.00352
 -24.48017 -24.48017 -24.48017 -24.48017 -24.48017 -24.48017 -24.48017 -24.48017
 -24.48016 -24.48018 -24.48017 -24.48007 -24.48046 -24.48161 -24.48409 -24.49048
 -24.50414 -24.52944 -24.57084 -24.62250 -24.67690 -24.73178 -24.78667 -24.84156
 -24.39976 -24.39976 -24.39977 -24.39977 -24.39977 -24.39976 -24.39977 -24.39977
 -24.39976 -24.39977 -24.39976 -24.39969 -24.40000 -24.40107 -24.40366 -24.40994
 -24.42231 -24.44474 -24.48297 -24.53117 -24.58159 -24.63238 -24.68317 -24.73396
 -24.35142 -24.35142 -24.35142 -24.35142 -24.35142 -24.35142 -24.35142 -24.35142
 -24.35141 -24.35143 -24.35142 -24.35135 -24.35164 -24.35255 -24.35468 -24.36025
 -24.37180 -24.39296 -24.42825 -24.47335 -24.52183 -24.57095 -24.62008 -24.66921
 -24.32346 -24.32346 -24.32346 -24.32346 -24.32346 -24.32346 -24.32346 -24.32346
 -24.32345 -24.32346 -24.32346 -24.32340 -24.32363 -24.32453 -24.32672 -24.33137
 -24.34155 -24.36150 -24.39451 -24.43718 -24.48402 -24.53171 -24.57940 -24.62709
 -24.30758 -24.30757 -24.30758 -24.30758 -24.30758 -24.30758 -24.30758 -24.30758
 -24.30757 -24.30758 -24.30758 -24.30752 -24.30777 -24.30868 -24.31065 -24.31472
 -24.32379 -24.34214 -24.37365 -24.41526 -24.46143 -24.50854 -24.55564 -24.60275
 -24.30048 -24.30050 -24.30047 -24.30048 -24.30048 -24.30048 -24.30048 -24.30048
 -24.30048 -24.30049 -24.30048 -24.30045 -24.30058 -24.30111 -24.30255 -24.30638
 -24.31513 -24.33219 -24.36084 -24.40021 -24.44610 -24.49339 -24.54068 -24.58798
 -24.29912 -24.29915 -24.29910 -24.29912 -24.29912 -24.29911 -24.29912 -24.29912
 -24.29912 -24.29912 -24.29912 -24.29911 -24.29913 -24.29944 -24.30072 -24.30415
 -24.31171 -24.32669 -24.35329 -24.39177 -24.43816 -24.48626 -24.53435 -24.58245
 -24.30071 -24.30070 -24.30072 -24.30071 -24.30071 -24.30071 -24.30071 -24.30071
 -24.30071 -24.30073 -24.30071 -24.30060 -24.30104 -24.30187 -24.30271 -24.30522
 -24.31168 -24.32526 -24.35016 -24.38721 -24.43271 -24.48005 -24.52740 -24.57474
 -24.30487 -24.30488 -24.30486 -24.30487 -24.30487 -24.30487 -24.30487 -24.30487
 -24.30486 -24.30487 -24.30487 -24.30483 -24.30498 -24.30561 -24.30691 -24.30867
 -24.31379 -24.32650 -24.34927 -24.38415 -24.42871 -24.47541 -24.52211 -24.56881
 -24.30914 -24.30918 -24.30911 -24.30914 -24.30914 -24.30913 -24.30914 -24.30914
 -24.30914 -24.30913 -24.30914 -24.30919 -24.30901 -24.30941 -24.31120 -24.31222
 -24.31600 -24.32786 -24.34847 -24.38115 -24.42478 -24.47084 -24.51690 -24.56296
 -24.31340 -24.31347 -24.31337 -24.31341 -24.31341 -24.31340 -24.31340 -24.31340
 -24.31341 -24.31339 -24.31340 -24.31355 -24.31303 -24.31321 -24.31549 -24.31578
 -24.31821 -24.32922 -24.34768 -24.37816 -24.42085 -24.46627 -24.51169 -24.55711
 -24.31767 -24.31777 -24.31762 -24.31768 -24.31768 -24.31767 -24.31767 -24.31767
