   10   24   30    1   10     /NEON               /GCR PROJECT      
--------------------------------------------------------------------------------
    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 11/06/14
 -24.98991 -24.98981 -24.98988 -24.98986 -24.98986 -24.98983 -24.98984 -24.99013
 -24.99018 -24.99009 -24.99014 -24.98991 -24.99022 -24.99312 -24.99485 -24.99726
 -24.96028 -24.96330 -24.96337 -24.96426 -24.96570 -24.96697 -24.96752 -24.96753
 -24.96753 -24.96753 -24.96753 -24.96753 -24.96752 -24.96754 -24.96754 -24.96739
 -24.96733 -24.96739 -24.96747 -24.96718 -24.96727 -24.97001 -24.97409 -24.97881
 -24.95664 -24.96020 -24.96064 -24.96140 -24.96234 -24.96288 -24.96244 -24.96216
 -24.96225 -24.96228 -24.96223 -24.96225 -24.96234 -24.96201 -24.96212 -24.96453
 -24.96526 -24.96467 -24.96464 -24.96438 -24.96448 -24.96765 -24.97084 -24.97453
 -24.96411 -24.96883 -24.96964 -24.96903 -24.96838 -24.96798 -24.96815 -24.96829
 -24.96826 -24.96826 -24.96825 -24.96825 -24.96830 -24.96810 -24.96817 -24.97000
 -24.97200 -24.97350 -24.97377 -24.97340 -24.97353 -24.97521 -24.97628 -24.97831
 -24.98201 -24.98664 -24.98793 -24.98942 -24.99072 -24.99164 -24.99175 -24.99163
 -24.99163 -24.99163 -24.99163 -24.99163 -24.99162 -24.99166 -24.99165 -24.99142
 -24.99177 -24.99239 -24.99246 -24.99249 -24.99245 -24.99190 -24.99335 -24.99678
 -25.00020 -25.00387 -25.00406 -25.00482 -25.00604 -25.00700 -25.00710 -25.00715
 -25.00741 -25.00746 -25.00742 -25.00743 -25.00744 -25.00742 -25.00743 -25.00751
 -25.00738 -25.00714 -25.00710 -25.00722 -25.00742 -25.00805 -25.00968 -25.01255
 -25.01986 -25.02389 -25.02410 -25.02450 -25.02533 -25.02602 -25.02610 -25.02611
 -25.02626 -25.02628 -25.02626 -25.02627 -25.02627 -25.02628 -25.02628 -25.02620
 -25.02643 -25.02674 -25.02668 -25.02678 -25.02720 -25.02803 -25.02929 -25.03148
 -25.04306 -25.04778 -25.04851 -25.04928 -25.05023 -25.05095 -25.05104 -25.05095
 -25.05097 -25.05098 -25.05097 -25.05098 -25.05098 -25.05097 -25.05097 -25.05099
 -25.05095 -25.05100 -25.05139 -25.05151 -25.05150 -25.05207 -25.05342 -25.05562
 -25.06120 -25.06618 -25.06693 -25.06755 -25.06839 -25.06912 -25.06945 -25.06947
 -25.06947 -25.06948 -25.06947 -25.06947 -25.06948 -25.06947 -25.06947 -25.06949
 -25.06942 -25.06938 -25.06962 -25.06979 -25.06989 -25.07034 -25.07145 -25.07341
 -25.08681 -25.09242 -25.09334 -25.09372 -25.09432 -25.09506 -25.09596 -25.09618
 -25.09609 -25.09606 -25.09608 -25.09608 -25.09607 -25.09608 -25.09608 -25.09604
 -25.09620 -25.09627 -25.09571 -25.09596 -25.09671 -25.09685 -25.09710 -25.09844
 -25.11909 -25.12549 -25.12664 -25.12671 -25.12701 -25.12776 -25.12938 -25.12986
 -25.12964 -25.12958 -25.12963 -25.12961 -25.12960 -25.12963 -25.12962 -25.12952
 -25.12997 -25.13018 -25.12858 -25.12896 -25.13054 -25.13026 -25.12943 -25.12998
 -25.14034 -25.14728 -25.14857 -25.14844 -25.14854 -25.14930 -25.15139 -25.15205
 -25.15174 -25.15166 -25.15172 -25.15170 -25.15168 -25.15173 -25.15172 -25.15157
 -25.15221 -25.15252 -25.15023 -25.15069 -25.15282 -25.15228 -25.15073 -25.15076
 -25.16288 -25.17037 -25.17181 -25.17147 -25.17136 -25.17213 -25.17473 -25.17557
 -25.17516 -25.17506 -25.17514 -25.17512 -25.17510 -25.17516 -25.17513 -25.17494
 -25.17579 -25.17620 -25.17319 -25.17373 -25.17644 -25.17561 -25.17330 -25.17278
 -25.18849 -25.19662 -25.19824 -25.19765 -25.19730 -25.19808 -25.20126 -25.20230
 -25.20179 -25.20167 -25.20177 -25.20173 -25.20171 -25.20178 -25.20176 -25.20151
 -25.20260 -25.20312 -25.19928 -25.19992 -25.20330 -25.20213 -25.19896 -25.19781
---------------------/ IGRD= 3  / IPRT= 0  /--------/ Z1= 3   / DATE= 11/06/14
 -25.13969 -25.43969 -25.73868 -26.13544 -26.43672 -26.73837 -27.13686 -27.43767
 -27.73836 -28.13676 -28.43788 -28.73894 -29.13833 -29.44009 -29.74089 -30.13705
 -30.43343 -30.72708 -31.11458 -31.40882 -31.70704 -32.11373 -32.43287 -32.76043
 -25.13969 -25.43970 -25.73868 -26.13544 -26.43671 -26.73838 -27.13690 -27.43773
 -27.73842 -28.13681 -28.43783 -28.73865 -29.13742 -29.43869 -29.73941 -30.13692
 -30.43612 -30.73406 -31.12822 -31.42659 -31.72630 -32.12789 -32.43590 -32.74697
 -25.13969 -25.43970 -25.73869 -26.13544 -26.43671 -26.73838 -27.13693 -27.43778
 -27.73848 -28.13686 -28.43780 -28.73839 -29.13660 -29.43744 -29.73807 -30.13681
 -30.43853 -30.74034 -31.14050 -31.44258 -31.74364 -32.14064 -32.43863 -32.73486
 -25.13969 -25.43970 -25.73868 -26.13544 -26.43671 -26.73837 -27.13688 -27.43770
 -27.73840 -28.13679 -28.43785 -28.73877 -29.13778 -29.43924 -29.73999 -30.13697
 -30.43507 -30.73133 -31.12286 -31.41966 -31.71877 -32.12207 -32.43455 -32.75226
 -25.13970 -25.43971 -25.73869 -26.13543 -26.43670 -26.73841 -27.13710 -27.43806
 -27.73879 -28.13693 -28.43746 -28.73707 -29.13234 -29.43081 -29.73077 -30.13495
 -30.44860 -30.76791 -31.19169 -31.50315 -31.79429 -32.12772 -32.33270 -32.50151
 -25.13963 -25.43961 -25.73866 -26.13565 -26.43700 -26.73840 -27.13613 -27.43722
 -27.73815 -28.13436 -28.43473 -28.73533 -29.12851 -29.41837 -29.69402 -30.01826
 -30.21616 -30.36626 -30.49653 -30.55867 -30.60038 -30.63378 -30.64919 -30.66049
 -25.13958 -25.43960 -25.73876 -26.13597 -26.43734 -26.73843 -27.13510 -27.43535
 -27.73426 -28.11889 -28.38983 -28.63248 -28.89719 -29.05549 -29.18169 -29.30520
 -29.36511 -29.39690 -29.40261 -29.38990 -29.37197 -29.35216 -29.34475 -29.34498
 -25.13947 -25.43889 -25.73726 -26.13257 -26.42952 -26.72114 -27.09043 -27.34394
 -27.56591 -27.80351 -27.93779 -28.03245 -28.10017 -28.11544 -28.11043 -28.09225
 -28.08033 -28.07454 -28.07712 -28.08417 -28.09293 -28.10385 -28.10991 -28.11495
 -25.13498 -25.42922 -25.71778 -26.08777 -26.34551 -26.56979 -26.79608 -26.91006
 -26.98088 -27.02803 -27.04356 -27.05059 -27.05419 -27.05705 -27.06043 -27.06282
 -27.06373 -27.06427 -27.06415 -27.06388 -27.06342 -27.06224 -27.06292 -27.06549
 -25.12644 -25.41183 -25.67886 -25.99293 -26.18953 -26.34007 -26.45986 -26.50741
 -26.53331 -26.54970 -26.55597 -26.55973 -26.56170 -26.56264 -26.56334 -26.56278
 -26.56229 -26.56216 -26.56186 -26.56174 -26.56197 -26.56300 -26.56411 -26.56570
 -25.10017 -25.36227 -25.58960 -25.82168 -25.94566 -26.02823 -26.08279 -26.10170
 -26.11233 -26.11839 -26.11969 -26.11980 -26.11954 -26.11958 -26.11987 -26.12026
 -26.12004 -26.12023 -26.12291 -26.12405 -26.12364 -26.12322 -26.12462 -26.12693
 -25.03766 -25.25639 -25.43027 -25.58151 -25.64693 -25.68358 -25.70689 -25.71503
 -25.71935 -25.72178 -25.72191 -25.72186 -25.72351 -25.72421 -25.72398 -25.72392
 -25.72389 -25.72390 -25.72431 -25.72425 -25.72424 -25.72580 -25.72688 -25.72829
 -24.98037 -25.16710 -25.30781 -25.42046 -25.46332 -25.48475 -25.49966 -25.50481
 -25.50685 -25.50882 -25.50930 -25.50920 -25.51006 -25.51048 -25.51037 -25.51033
 -25.51045 -25.51042 -25.50981 -25.50974 -25.51034 -25.51175 -25.51320 -25.51532
 -24.90237 -25.05385 -25.16128 -25.24127 -25.26827 -25.28022 -25.28991 -25.29316
 -25.29383 -25.29553 -25.29621 -25.29589 -25.29546 -25.29537 -25.29539 -25.29541
 -25.29533 -25.29535 -25.29589 -25.29654 -25.29707 -25.29755 -25.29947 -25.30278
 -24.83069 -24.95536 -25.03917 -25.09932 -25.11853 -25.12611 -25.13207 -25.13459
 -25.13550 -25.13612 -25.13651 -25.13677 -25.13683 -25.13681 -25.13682 -25.13682
 -25.13683 -25.13684 -25.13683 -25.13721 -25.13792 -25.13906 -25.14106 -25.14432
 -24.80113 -24.91564 -24.99087 -25.04464 -25.06193 -25.06876 -25.07386 -25.07607
 -25.07697 -25.07744 -25.07761 -25.07770 -25.07772 -25.07771 -25.07771 -25.07772
 -25.07767 -25.07764 -25.07791 -25.07820 -25.07862 -25.07997 -25.08212 -25.08537
 -24.78095 -24.88935 -24.95968 -25.01015 -25.02675 -25.03348 -25.03829 -25.04026
 -25.04107 -25.04157 -25.04165 -25.04157 -25.04150 -25.04150 -25.04150 -25.04146
 -25.04161 -25.04185 -25.04205 -25.04226 -25.04274 -25.04414 -25.04606 -25.04914
 -24.77130 -24.87704 -24.94489 -24.99253 -25.00751 -25.01324 -25.01771 -25.01967
 -25.02043 -25.02089 -25.02095 -25.02094 -25.02127 -25.02142 -25.02137 -25.02135
 -25.02140 -25.02142 -25.02136 -25.02161 -25.02223 -25.02358 -25.02537 -25.02830
 -24.76899 -24.87394 -24.94104 -24.98808 -25.00287 -25.00853 -25.01297 -25.01490
 -25.01565 -25.01614 -25.01616 -25.01611 -25.01655 -25.01674 -25.01668 -25.01666
 -25.01667 -25.01661 -25.01651 -25.01679 -25.01740 -25.01848 -25.02021 -25.02317
 -24.76986 -24.87506 -24.94257 -24.99052 -25.00604 -25.01220 -25.01672 -25.01865
 -25.01942 -25.01975 -25.01993 -25.02014 -25.02033 -25.02038 -25.02036 -25.02036
 -25.02036 -25.02038 -25.02059 -25.02090 -25.02132 -25.02219 -25.02374 -25.02643
 -24.77888 -24.88675 -24.95652 -25.00613 -25.02211 -25.02845 -25.03315 -25.03510
 -25.03591 -25.03673 -25.03699 -25.03695 -25.03692 -25.03693 -25.03693 -25.03693
 -25.03692 -25.03692 -25.03701 -25.03712 -25.03743 -25.03849 -25.03986 -25.04204
 -24.78879 -24.89950 -24.97134 -25.02196 -25.03783 -25.04390 -25.04870 -25.05081
 -25.05162 -25.05220 -25.05252 -25.05272 -25.05274 -25.05273 -25.05273 -25.05273
 -25.05275 -25.05274 -25.05263 -25.05274 -25.05311 -25.05391 -25.05505 -25.05704
 -24.79844 -24.91226 -24.98685 -25.03977 -25.05651 -25.06299 -25.06802 -25.07023
 -25.07108 -25.07153 -25.07168 -25.07174 -25.07174 -25.07173 -25.07173 -25.07175
 -25.07170 -25.07172 -25.07209 -25.07224 -25.07232 -25.07298 -25.07405 -25.07583
 -24.81016 -24.92809 -25.00619 -25.06183 -25.07947 -25.08631 -25.09163 -25.09396
 -25.09486 -25.09535 -25.09566 -25.09593 -25.09596 -25.09593 -25.09594 -25.09595
 -25.09594 -25.09594 -25.09601 -25.09594 -25.09596 -25.09674 -25.09767 -25.09907
 -24.81947 -24.94023 -25.02073 -25.07826 -25.09652 -25.10364 -25.10917 -25.11160
 -25.11254 -25.11303 -25.11342 -25.11381 -25.11386 -25.11382 -25.11383 -25.11384
 -25.11384 -25.11384 -25.11378 -25.11365 -25.11370 -25.11454 -25.11538 -25.11655
 -24.83273 -24.95716 -25.04095 -25.10135 -25.12081 -25.12854 -25.13443 -25.13697
 -25.13797 -25.13853 -25.13882 -25.13902 -25.13905 -25.13903 -25.13903 -25.13904
 -25.13901 -25.13902 -25.13922 -25.13917 -25.13917 -25.14007 -25.14088 -25.14176
 -24.84943 -24.97849 -25.06641 -25.13045 -25.15141 -25.15993 -25.16627 -25.16894
 -25.17003 -25.17069 -25.17084 -25.17079 -25.17078 -25.17078 -25.17078 -25.17080
 -25.17072 -25.17075 -25.17129 -25.17134 -25.17126 -25.17225 -25.17303 -25.17356
 -24.86043 -24.99254 -25.08318 -25.14961 -25.17156 -25.18061 -25.18725 -25.19000
 -25.19115 -25.19188 -25.19192 -25.19171 -25.19168 -25.19170 -25.19169 -25.19172
 -25.19161 -25.19165 -25.19242 -25.19253 -25.19241 -25.19345 -25.19420 -25.19450
 -24.87210 -25.00743 -25.10096 -25.16993 -25.19293 -25.20253 -25.20948 -25.21233
 -25.21353 -25.21433 -25.21428 -25.21389 -25.21383 -25.21387 -25.21386 -25.21389
 -25.21375 -25.21380 -25.21481 -25.21499 -25.21482 -25.21592 -25.21664 -25.21670
 -24.88536 -25.02436 -25.12117 -25.19302 -25.21721 -25.22744 -25.23475 -25.23770
 -25.23898 -25.23986 -25.23969 -25.23911 -25.23901 -25.23908 -25.23906 -25.23910
 -25.23892 -25.23898 -25.24027 -25.24052 -25.24029 -25.24146 -25.24216 -25.24194
---------------------/ IGRD= 4  / IPRT= 0  /--------/ Z1= 3   / DATE= 11/06/14
 -19.45179 -19.75179 -20.05078 -20.44753 -20.74880 -21.05047 -21.44903 -21.74987
 -22.05056 -22.44888 -22.74981 -23.05055 -23.44921 -23.75030 -24.05060 -24.44768
 -24.74898 -25.05091 -25.45003 -25.75229 -26.05265 -26.44317 -26.74109 -27.04169
 -19.45179 -19.75179 -20.05078 -20.44753 -20.74880 -21.05047 -21.44903 -21.74987
 -22.05056 -22.44892 -22.74987 -23.05056 -23.44905 -23.75006 -24.05058 -24.44845
 -24.74956 -25.05070 -25.44933 -25.75093 -26.05143 -26.44586 -26.74567 -27.04679
 -19.45179 -19.75179 -20.05078 -20.44753 -20.74880 -21.05047 -21.44903 -21.74986
 -22.05055 -22.44896 -22.74993 -23.05056 -23.44890 -23.74984 -24.05055 -24.44917
 -24.74998 -25.05010 -25.44764 -25.74769 -26.04705 -26.44337 -26.74340 -27.04358
 -19.45179 -19.75179 -20.05078 -20.44753 -20.74880 -21.05047 -21.44903 -21.74987
 -22.05056 -22.44891 -22.74984 -23.05055 -23.44913 -23.75009 -24.05025 -24.44693
 -24.74638 -25.04425 -25.43351 -25.72210 -26.00434 -26.36955 -26.64791 -26.93176
 -19.45179 -19.75179 -20.05078 -20.44752 -20.74879 -21.05047 -21.44904 -21.74984
 -22.05053 -22.44916 -22.75020 -23.05050 -23.44759 -23.74750 -24.04617 -24.43736
 -24.72781 -25.00829 -25.35235 -25.58495 -25.79695 -26.06691 -26.28733 -26.53138
 -19.45178 -19.75178 -20.05078 -20.44755 -20.74883 -21.05048 -21.44899 -21.75000
 -22.05064 -22.44779 -22.74831 -23.04875 -23.44459 -23.74080 -24.03220 -24.40453
 -24.66487 -24.89575 -25.14269 -25.28529 -25.40665 -25.57899 -25.74476 -25.94986
 -19.45179 -19.75179 -20.05078 -20.44753 -20.74880 -21.05047 -21.44903 -21.74988
 -22.05034 -22.44759 -22.74763 -23.04684 -23.43995 -23.73209 -24.01528 -24.36514
 -24.59570 -24.78530 -24.96630 -25.06296 -25.14656 -25.27775 -25.41685 -25.59902
 -19.45179 -19.75180 -20.05078 -20.44750 -20.74877 -21.05046 -21.44904 -21.74955
 -22.04971 -22.44740 -22.74661 -23.04353 -23.43182 -23.71571 -23.98381 -24.29985
 -24.49123 -24.63335 -24.75259 -24.81206 -24.86486 -24.95233 -25.05499 -25.20165
 -19.45180 -19.75181 -20.05078 -20.44748 -20.74873 -21.05046 -21.44917 -21.74987
 -22.04972 -22.44540 -22.74380 -23.03956 -23.42106 -23.69584 -23.94875 -24.22884
 -24.38439 -24.49055 -24.57265 -24.60830 -24.63573 -24.68107 -24.74316 -24.84790
 -19.45171 -19.75169 -20.05075 -20.44781 -20.74918 -21.05055 -21.44804 -21.74866
 -22.04921 -22.44521 -22.74294 -23.03728 -23.41583 -23.68724 -23.93354 -24.19647
 -24.33800 -24.43220 -24.50091 -24.52693 -24.54320 -24.56806 -24.60976 -24.69090
 -19.45168 -19.75164 -20.05074 -20.44794 -20.74936 -21.05059 -21.44757 -21.74809
 -22.04895 -22.44542 -22.74254 -23.03555 -23.41234 -23.68088 -23.92210 -24.17554
 -24.30935 -24.39627 -24.45633 -24.47630 -24.48577 -24.49865 -24.53113 -24.60755
 -19.45169 -19.75165 -20.05075 -20.44790 -20.74931 -21.05058 -21.44771 -21.74824
 -22.04902 -22.44539 -22.74253 -23.03530 -23.41045 -23.67677 -23.91538 -24.16547
 -24.29631 -24.37994 -24.43599 -24.45292 -24.45818 -24.46203 -24.48711 -24.56041
 -19.45168 -19.75165 -20.05075 -20.44791 -20.74932 -21.05058 -21.44768 -21.74821
 -22.04901 -22.44539 -22.74254 -23.03529 -23.41022 -23.67617 -23.91444 -24.16441
 -24.29474 -24.37762 -24.43330 -24.44943 -24.45260 -24.45147 -24.47261 -24.54289
 -19.45169 -19.75166 -20.05075 -20.44788 -20.74929 -21.05058 -21.44776 -21.74831
 -22.04905 -22.44537 -22.74262 -23.03563 -23.41126 -23.67808 -23.91782 -24.17093
 -24.30335 -24.38774 -24.44496 -24.46120 -24.46300 -24.45782 -24.47527 -24.54267
 -19.45167 -19.75164 -20.05074 -20.44794 -20.74937 -21.05059 -21.44757 -21.74813
 -22.04897 -22.44527 -22.74295 -23.03693 -23.41438 -23.68394 -23.92782 -24.18778
 -24.32600 -24.41567 -24.47703 -24.49443 -24.49605 -24.48852 -24.50210 -24.56503
 -19.45176 -19.75176 -20.05077 -20.44762 -20.74892 -21.05050 -21.44870 -21.74936
 -22.04951 -22.44530 -22.74325 -23.03786 -23.41641 -23.68794 -23.93513 -24.20097
 -24.34410 -24.43805 -24.50270 -24.52146 -24.52401 -24.51674 -24.52794 -24.58692
 -19.45180 -19.75181 -20.05078 -20.44748 -20.74874 -21.05046 -21.44917 -21.74991
 -22.04974 -22.44503 -22.74302 -23.03853 -23.41972 -23.69238 -23.94154 -24.21623
 -24.36647 -24.46576 -24.53587 -24.55694 -24.56023 -24.55224 -24.56070 -24.61513
 -19.45179 -19.75180 -20.05078 -20.44749 -20.74875 -21.05046 -21.44908 -21.74962
 -22.04961 -22.44640 -22.74481 -23.03992 -23.42164 -23.69705 -23.95125 -24.23509
 -24.39319 -24.49960 -24.57595 -24.60089 -24.60722 -24.59909 -24.60343 -24.65109
 -19.45180 -19.75181 -20.05078 -20.44748 -20.74873 -21.05046 -21.44911 -21.74959
 -22.04955 -22.44665 -22.74529 -23.04066 -23.42356 -23.70185 -23.96006 -24.24861
 -24.41198 -24.52479 -24.60709 -24.63399 -24.64117 -24.63418 -24.63683 -24.68000
 -19.45179 -19.75180 -20.05078 -20.44751 -20.74878 -21.05047 -21.44905 -21.74974
 -22.04988 -22.44643 -22.74513 -23.04156 -23.42717 -23.70797 -23.96987 -24.26731
 -24.43920 -24.56077 -24.65328 -24.68458 -24.69336 -24.68635 -24.68566 -24.72055
 -19.45178 -19.75179 -20.05078 -20.44753 -20.74881 -21.05047 -21.44902 -21.74988
 -22.05017 -22.44650 -22.74572 -23.04309 -23.42944 -23.71268 -23.98002 -24.28934
 -24.47375 -24.60781 -24.71042 -24.74742 -24.76120 -24.75670 -24.75392 -24.78366
 -19.45178 -19.75179 -20.05078 -20.44754 -20.74881 -21.05048 -21.44901 -21.74991
 -22.05017 -22.44627 -22.74584 -23.04403 -23.43152 -23.71618 -23.98649 -24.30354
 -24.49509 -24.63639 -24.74797 -24.78906 -24.80430 -24.79775 -24.78289 -24.78047
 -19.45179 -19.75180 -20.05078 -20.44752 -20.74878 -21.05047 -21.44905 -21.74979
 -22.05010 -22.44731 -22.74683 -23.04460 -23.43376 -23.72030 -23.99311 -24.31668
 -24.51600 -24.66627 -24.78807 -24.83387 -24.85182 -24.84711 -24.82678 -24.80804
 -19.45179 -19.75180 -20.05078 -20.44751 -20.74877 -21.05047 -21.44906 -21.74973
 -22.05007 -22.44778 -22.74738 -23.04517 -23.43557 -23.72375 -23.99950 -24.33092
 -24.53856 -24.69756 -24.82902 -24.88121 -24.90452 -24.90415 -24.88675 -24.86963
 -19.45179 -19.75180 -20.05078 -20.44751 -20.74877 -21.05047 -21.44906 -21.74975
 -22.05008 -22.44765 -22.74756 -23.04585 -23.43650 -23.72569 -24.00376 -24.34013
 -24.55292 -24.71822 -24.85882 -24.91576 -24.94143 -24.94286 -24.92670 -24.90876
 -19.45179 -19.75180 -20.05078 -20.44751 -20.74878 -21.05047 -21.44905 -21.74976
 -22.05009 -22.44766 -22.74808 -23.04695 -23.43756 -23.72841 -24.00999 -24.35210
 -24.57194 -24.74730 -24.90290 -24.96627 -24.99393 -24.99793 -24.98348 -24.96523
 -19.45179 -19.75180 -20.05078 -20.44752 -20.74878 -21.05047 -21.44905 -21.74978
 -22.05010 -22.44767 -22.74875 -23.04834 -23.43888 -23.73184 -24.01783 -24.36715
 -24.59586 -24.78394 -24.95853 -25.02997 -25.06009 -25.06733 -25.05504 -25.03643
 -19.45179 -19.75180 -20.05078 -20.44752 -20.74878 -21.05047 -21.44904 -21.74979
 -22.05010 -22.44768 -22.74919 -23.04926 -23.43975 -23.73410 -24.02300 -24.37706
 -24.61162 -24.80807 -24.99516 -25.07193 -25.10367 -25.11304 -25.10217 -25.08333
 -19.45179 -19.75180 -20.05078 -20.44752 -20.74879 -21.05047 -21.44904 -21.74980
 -22.05011 -22.44769 -22.74966 -23.05023 -23.44067 -23.73649 -24.02848 -24.38756
 -24.62832 -24.83366 -25.03400 -25.11641 -25.14986 -25.16150 -25.15213 -25.13304
 -19.45179 -19.75179 -20.05078 -20.44752 -20.74879 -21.05047 -21.44904 -21.74981
 -22.05011 -22.44770 -22.75019 -23.05133 -23.44172 -23.73921 -24.03471 -24.39950
 -24.64731 -24.86274 -25.07815 -25.16697 -25.20237 -25.21658 -25.20893 -25.18956
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 4   / DATE= 11/06/14
 -54.66224 -54.66224 -54.66224 -54.66224 -54.66224 -54.66224 -54.66224 -54.66224
 -54.66224 -54.66224 -54.66224 -54.66224 -54.66224 -54.66225 -54.66223 -54.66224
 -54.66239 -54.66207 -54.66227 -54.66515 -54.66700 -54.66769 -54.67355 -54.68478
 -49.47736 -49.47736 -49.47736 -49.47736 -49.47736 -49.47736 -49.47736 -49.47736
 -49.47736 -49.47736 -49.47736 -49.47736 -49.47736 -49.47737 -49.47735 -49.47736
 -49.47748 -49.47722 -49.47739 -49.47984 -49.48173 -49.48305 -49.48827 -49.49859
 -42.94510 -42.94510 -42.94510 -42.94510 -42.94510 -42.94510 -42.94510 -42.94510
 -42.94510 -42.94510 -42.94510 -42.94510 -42.94510 -42.94511 -42.94509 -42.94510
 -42.94519 -42.94499 -42.94512 -42.94705 -42.94898 -42.95109 -42.95550 -42.96468
 -38.64240 -38.64240 -38.64240 -38.64240 -38.64240 -38.64240 -38.64240 -38.64240
 -38.64240 -38.64240 -38.64240 -38.64240 -38.64240 -38.64241 -38.64240 -38.64241
 -38.64247 -38.64232 -38.64243 -38.64400 -38.64596 -38.64859 -38.65247 -38.66089
 -34.43654 -34.43654 -34.43654 -34.43654 -34.43654 -34.43654 -34.43654 -34.43654
 -34.43654 -34.43654 -34.43654 -34.43654 -34.43654 -34.43654 -34.43653 -34.43654
 -34.43660 -34.43646 -34.43656 -34.43803 -34.43977 -34.44191 -34.44532 -34.45324
 -31.23439 -31.23439 -31.23439 -31.23439 -31.23439 -31.23439 -31.23439 -31.23439
 -31.23439 -31.23439 -31.23439 -31.23439 -31.23439 -31.23440 -31.23439 -31.23440
 -31.23447 -31.23430 -31.23443 -31.23603 -31.23693 -31.23690 -31.24007 -31.24756
 -29.63635 -29.63635 -29.63635 -29.63635 -29.63635 -29.63635 -29.63635 -29.63635
 -29.63635 -29.63635 -29.63635 -29.63635 -29.63635 -29.63636 -29.63635 -29.63635
 -29.63639 -29.63631 -29.63637 -29.63717 -29.63793 -29.63905 -29.64196 -29.64790
 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569
 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569 -28.06569
 -28.06570 -28.06569 -28.06583 -28.06630 -28.06670 -28.06759 -28.07003 -28.07464
 -26.84175 -26.84175 -26.84175 -26.84175 -26.84175 -26.84175 -26.84175 -26.84175
 -26.84175 -26.84175 -26.84175 -26.84175 -26.84175 -26.84174 -26.84175 -26.84174
 -26.84166 -26.84185 -26.84233 -26.84216 -26.84231 -26.84368 -26.84522 -26.84873
 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777
 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777 -26.33777
 -26.33776 -26.33777 -26.33775 -26.33767 -26.33787 -26.33874 -26.33988 -26.34280
 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836
 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836 -25.96836
 -25.96836 -25.96837 -25.96837 -25.96834 -25.96835 -25.96874 -25.96978 -25.97222
 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058
 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058 -25.67058
 -25.67059 -25.67057 -25.67058 -25.67081 -25.67089 -25.67081 -25.67152 -25.67372
 -25.50294 -25.50294 -25.50294 -25.50294 -25.50294 -25.50294 -25.50294 -25.50294
 -25.50294 -25.50294 -25.50294 -25.50294 -25.50294 -25.50295 -25.50294 -25.50294
 -25.50298 -25.50289 -25.50295 -25.50379 -25.50438 -25.50423 -25.50462 -25.50616
 -25.31100 -25.31099 -25.31099 -25.31098 -25.31099 -25.31099 -25.31099 -25.31099
 -25.31099 -25.31099 -25.31099 -25.31099 -25.31098 -25.31099 -25.31098 -25.31097
 -25.31096 -25.31098 -25.31097 -25.31080 -25.31096 -25.31192 -25.31285 -25.31478
 -25.14361 -25.14356 -25.14351 -25.14350 -25.14351 -25.14352 -25.14352 -25.14352
 -25.14352 -25.14354 -25.14354 -25.14354 -25.14355 -25.14354 -25.14358 -25.14373
 -25.14379 -25.14370 -25.14369 -25.14429 -25.14484 -25.14541 -25.14680 -25.14907
 -25.07354 -25.07356 -25.07357 -25.07358 -25.07357 -25.07357 -25.07357 -25.07357
 -25.07357 -25.07356 -25.07356 -25.07357 -25.07356 -25.07350 -25.07364 -25.07409
 -25.07416 -25.07405 -25.07411 -25.07466 -25.07529 -25.07621 -25.07769 -25.08015
 -25.02668 -25.02684 -25.02694 -25.02697 -25.02694 -25.02691 -25.02690 -25.02690
 -25.02693 -25.02696 -25.02695 -25.02697 -25.02699 -25.02694 -25.02706 -25.02742
 -25.02742 -25.02752 -25.02796 -25.02809 -25.02846 -25.02976 -25.03129 -25.03397
 -24.99920 -24.99918 -24.99918 -24.99920 -24.99920 -24.99916 -24.99908 -24.99909
 -24.99925 -24.99959 -24.99966 -24.99953 -24.99926 -24.99925 -24.99925 -24.99922
