   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -24.84683 -24.83637 -24.83301 -24.83743 -24.84719 -24.86403 -24.89221 -24.93985
 -24.93937 -24.93936 -24.93931 -24.93919 -24.93893 -24.93838 -24.93739 -24.93577
 -24.93362 -24.93131 -24.92949 -24.92874 -24.92783 -24.92485 -24.91875 -24.90975
 -24.89868 -24.88766 -24.88337 -24.88756 -24.89621 -24.90983 -24.93438 -24.97919
 -24.99009 -24.99007 -24.99006 -24.98996 -24.98960 -24.98949 -24.98840 -24.98408
 -24.98053 -24.97892 -24.97755 -24.97692 -24.97578 -24.97252 -24.96743 -24.96040
 -24.95086 -24.93930 -24.93261 -24.93514 -24.94494 -24.95697 -24.97721 -25.01821
 -25.04321 -25.04318 -25.04320 -25.04313 -25.04262 -25.04310 -25.04182 -25.03359
 -25.02832 -25.02734 -25.02457 -25.02352 -25.02259 -25.01899 -25.01582 -25.01146
 -25.00311 -24.99106 -24.98125 -24.98110 -24.99307 -25.00514 -25.02119 -25.05674
 -25.09631 -25.09625 -25.09632 -25.09627 -25.09561 -25.09669 -25.09521 -25.08306
 -25.07606 -25.07569 -25.07148 -25.07001 -25.06931 -25.06533 -25.06415 -25.06249
 -25.05531 -25.04280 -25.02983 -25.02695 -25.04115 -25.05328 -25.06510 -25.09519
 -25.14938 -25.14931 -25.14941 -25.14938 -25.14857 -25.15025 -25.14858 -25.13250
 -25.12374 -25.12397 -25.11828 -25.11641 -25.11593 -25.11156 -25.11240 -25.11348
 -25.10743 -25.09448 -25.07836 -25.07270 -25.08916 -25.10137 -25.10894 -25.13358
 -25.20243 -25.20234 -25.20248 -25.20248 -25.20151 -25.20379 -25.20192 -25.18189
 -25.17137 -25.17217 -25.16498 -25.16271 -25.16247 -25.15768 -25.16057 -25.16441
 -25.15949 -25.14612 -25.12683 -25.11834 -25.13712 -25.14942 -25.15270 -25.17191
 -25.25545 -25.25535 -25.25552 -25.25555 -25.25442 -25.25729 -25.25524 -25.23125
 -25.21894 -25.22030 -25.21159 -25.20892 -25.20892 -25.20370 -25.20866 -25.21530
 -25.21148 -25.19770 -25.17523 -25.16389 -25.18501 -25.19741 -25.19639 -25.21016
 -25.30846 -25.30835 -25.30855 -25.30860 -25.30731 -25.31077 -25.30852 -25.28057
 -25.26646 -25.26837 -25.25812 -25.25505 -25.25529 -25.24962 -25.25669 -25.26612
 -25.26339 -25.24923 -25.22356 -25.20935 -25.23283 -25.24534 -25.24001 -25.24836
 -25.36145 -25.36132 -25.36156 -25.36163 -25.36017 -25.36423 -25.36177 -25.32985
 -25.31393 -25.31637 -25.30456 -25.30109 -25.30159 -25.29546 -25.30464 -25.31689
 -25.31524 -25.30070 -25.27183 -25.25473 -25.28059 -25.29322 -25.28356 -25.28649
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 3   / DATE= 15/03/13
 -35.50121 -35.50654 -35.51355 -35.52794 -35.55666 -35.61432 -35.73230 -35.92037
 -36.17029 -36.46396 -36.79009 -37.13685 -37.49248 -37.86245 -38.28501 -38.81424
 -39.46879 -40.17944 -40.82791 -41.31895 -41.63768 -41.85608 -42.06937 -42.31826
 -33.05284 -33.05619 -33.06117 -33.07299 -33.09787 -33.14746 -33.24592 -33.40810
 -33.63538 -33.91442 -34.22931 -34.56482 -34.90960 -35.26225 -35.63528 -36.04709
 -36.49936 -36.94927 -37.33247 -37.61018 -37.79846 -37.95071 -38.12525 -38.34910
 -30.60937 -30.61076 -30.61373 -30.62297 -30.64401 -30.68549 -30.76445 -30.90072
 -31.10524 -31.36934 -31.67242 -31.99554 -32.32690 -32.65684 -32.97032 -33.24879
 -33.47927 -33.65614 -33.78352 -33.87442 -33.95270 -34.04698 -34.18557 -34.38556
 -28.57155 -28.57230 -28.57423 -28.58102 -28.59702 -28.62894 -28.69047 -28.80277
 -28.98041 -29.21769 -29.49380 -29.78046 -30.04687 -30.26765 -30.42958 -30.53386
 -30.59104 -30.61930 -30.63605 -30.65243 -30.68324 -30.74647 -30.86089 -31.04162
 -27.27661 -27.27758 -27.28015 -27.28607 -27.29735 -27.31927 -27.36564 -27.45195
 -27.58950 -27.77634 -27.98280 -28.17007 -28.30889 -28.39470 -28.43977 -28.46123
 -28.47098 -28.47758 -28.48697 -28.50320 -28.53192 -28.58638 -28.68797 -28.85427
 -26.40565 -26.40603 -26.40707 -26.41049 -26.41840 -26.43421 -26.46515 -26.52313
 -26.61548 -26.73392 -26.84969 -26.93770 -26.98981 -27.01810 -27.03292 -27.04024
 -27.04498 -27.04992 -27.05683 -27.06853 -27.09096 -27.13658 -27.22436 -27.37261
 -25.80812 -25.80817 -25.80830 -25.81000 -25.81528 -25.82647 -25.84662 -25.88318
 -25.93855 -26.00155 -26.05605 -26.09292 -26.11323 -26.12333 -26.12860 -26.13214
 -26.13545 -26.13982 -26.14632 -26.15616 -26.17460 -26.21201 -26.28366 -26.40883
 -25.37627 -25.37684 -25.37753 -25.37892 -25.38217 -25.38933 -25.40321 -25.42659
 -25.45919 -25.49396 -25.52100 -25.53699 -25.54561 -25.54971 -25.55197 -25.55438
 -25.55744 -25.56135 -25.56663 -25.57467 -25.58901 -25.61698 -25.67087 -25.77056
 -25.06114 -25.06171 -25.06256 -25.06372 -25.06591 -25.07086 -25.08075 -25.09683
 -25.11769 -25.13834 -25.15326 -25.16203 -25.16685 -25.16911 -25.17054 -25.17238
 -25.17365 -25.17578 -25.18035 -25.18614 -25.19557 -25.21436 -25.25156 -25.32509
 -24.83106 -24.83145 -24.83218 -24.83311 -24.83483 -24.83870 -24.84596 -24.85830
 -24.87415 -24.88895 -24.89930 -24.90584 -24.90949 -24.91087 -24.91188 -24.91380
 -24.91384 -24.91379 -24.91659 -24.92071 -24.92600 -24.93583 -24.95828 -25.00821
 -24.66903 -24.66923 -24.66967 -24.67030 -24.67176 -24.67525 -24.68140 -24.69192
 -24.70569 -24.71898 -24.72860 -24.73446 -24.73674 -24.73748 -24.73848 -24.73999
 -24.74055 -24.74041 -24.74085 -24.74249 -24.74446 -24.74769 -24.75776 -24.78825
 -24.56067 -24.56081 -24.56120 -24.56178 -24.56297 -24.56586 -24.57120 -24.58049
 -24.59311 -24.60598 -24.61566 -24.62183 -24.62524 -24.62682 -24.62759 -24.62804
 -24.62754 -24.62690 -24.62679 -24.62580 -24.62446 -24.62367 -24.62539 -24.64198
 -24.49212 -24.49226 -24.49258 -24.49303 -24.49399 -24.49636 -24.50090 -24.50914
 -24.52085 -24.53355 -24.54373 -24.55029 -24.55371 -24.55544 -24.55625 -24.55620
 -24.55583 -24.55481 -24.55286 -24.55068 -24.54757 -24.54262 -24.53729 -24.54242
 -24.45608 -24.45614 -24.45634 -24.45668 -24.45748 -24.45941 -24.46303 -24.46973
 -24.47975 -24.49118 -24.50096 -24.50764 -24.51123 -24.51286 -24.51340 -24.51331
 -24.51295 -24.51148 -24.50830 -24.50431 -24.49891 -24.49044 -24.47884 -24.47408
 -24.44293 -24.44297 -24.44313 -24.44340 -24.44397 -24.44534 -24.44799 -24.45296
 -24.46071 -24.47023 -24.47863 -24.48435 -24.48796 -24.48945 -24.48967 -24.48965
 -24.48847 -24.48600 -24.48220 -24.47600 -24.46767 -24.45559 -24.43762 -24.42403
 -24.44434 -24.44439 -24.44453 -24.44474 -24.44512 -24.44600 -24.44782 -24.45135
 -24.45693 -24.46398 -24.47048 -24.47499 -24.47763 -24.47892 -24.47928 -24.47874
 -24.47713 -24.47413 -24.46902 -24.46064 -24.44942 -24.43317 -24.40822 -24.38412
 -24.45986 -24.45989 -24.45999 -24.46013 -24.46039 -24.46096 -24.46214 -24.46444
 -24.46813 -24.47279 -24.47721 -24.48041 -24.48224 -24.48284 -24.48267 -24.48200
 -24.48023 -24.47672 -24.47054 -24.46026 -24.44586 -24.42490 -24.39310 -24.35740
 -24.48385 -24.48387 -24.48393 -24.48401 -24.48416 -24.48452 -24.48526 -24.48672
 -24.48906 -24.49204 -24.49487 -24.49694 -24.49808 -24.49857 -24.49870 -24.49826
 -24.49622 -24.49182 -24.48444 -24.47319 -24.45692 -24.43220 -24.39433 -24.34712
