   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
    4    2    2    1    2    2    4    3    4    2    2    1    2    1    1
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 1   / DATE= 15/03/13
 -31.54188 -31.54337 -31.54840 -31.54038 -31.51945 -31.49563 -31.47181 -31.44798
 -31.71532 -31.72967 -31.71645 -31.70884 -31.74834 -31.73284 -31.71596 -31.75695
 -31.76421 -31.74632 -31.73460 -31.72738 -31.70427 -31.69694 -31.74150 -31.74298
 -31.71418 -31.71583 -31.72138 -31.71252 -31.68938 -31.66305 -31.63672 -31.61038
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 2   / DATE= 15/03/13
 -28.91658 -28.88978 -28.85778 -28.81617 -28.76258 -28.69692 -28.61949 -28.53010
 -28.42905 -28.31257 -28.17406 -28.00941 -27.81811 -27.60232 -27.36554 -27.10869
 -26.83521 -26.55547 -26.28488 -26.04329 -25.85123 -25.71923 -25.64161 -25.60111
 -29.07167 -29.05372 -29.03182 -29.00265 -28.96501 -28.91952 -28.86590 -28.80257
 -28.73022 -28.64508 -28.54084 -28.41705 -28.27260 -28.10642 -27.91949 -27.70832
 -27.47236 -27.22010 -26.96499 -26.72668 -26.52851 -26.38645 -26.29939 -26.25246
 -29.20640 -29.19438 -29.17963 -29.16001 -29.13450 -29.10401 -29.06825 -29.02512
 -28.97480 -28.91471 -28.84058 -28.75194 -28.64819 -28.52774 -28.38761 -28.22301
 -28.03245 -27.82137 -27.59786 -27.37812 -27.18576 -27.03965 -26.94533 -26.89402
 -29.29417 -29.28716 -29.27819 -29.26616 -29.25085 -29.23184 -29.20901 -29.18243
 -29.15098 -29.11237 -29.06454 -29.00771 -28.93950 -28.85681 -28.75862 -28.64106
 -28.50075 -28.33835 -28.16000 -27.97675 -27.80553 -27.66895 -27.57707 -27.52460
 -29.30292 -29.30027 -29.29642 -29.29081 -29.28398 -29.27542 -29.26463 -29.25163
 -29.23605 -29.21639 -29.19106 -29.16068 -29.12396 -29.07833 -29.02161 -28.95101
 -28.86327 -28.75606 -28.63356 -28.50189 -28.37090 -28.26177 -28.18704 -28.14502
 -28.98983 -28.99352 -28.99644 -28.99881 -29.00158 -29.00321 -29.00337 -29.00371
 -29.00246 -28.99926 -28.99503 -28.98844 -28.97951 -28.96802 -28.95090 -28.92756
 -28.89698 -28.85665 -28.80932 -28.75652 -28.70000 -28.65234 -28.62004 -28.60149
 -28.48123 -28.48957 -28.49699 -28.50442 -28.51267 -28.52016 -28.52648 -28.53321
 -28.53916 -28.54458 -28.55071 -28.55603 -28.56007 -28.56326 -28.56584 -28.56729
 -28.56690 -28.56463 -28.56253 -28.56027 -28.55584 -28.55252 -28.55063 -28.54859
 -28.08176 -28.09223 -28.10173 -28.11049 -28.11937 -28.12796 -28.13593 -28.14358
 -28.15095 -28.15792 -28.16446 -28.17095 -28.17670 -28.18106 -28.18477 -28.18797
 -28.19059 -28.19285 -28.19510 -28.19739 -28.19943 -28.20116 -28.20251 -28.20333
 -27.87392 -27.88568 -27.89594 -27.90401 -27.91277 -27.92348 -27.93434 -27.94214
 -27.94893 -27.95648 -27.96425 -27.97005 -27.97511 -27.98117 -27.98628 -27.99045
 -27.99339 -27.99363 -27.99505 -27.99869 -28.00123 -28.00218 -28.00238 -28.00266
 -27.81409 -27.82538 -27.83551 -27.84525 -27.85448 -27.86329 -27.87229 -27.88191
 -27.88973 -27.89624 -27.90397 -27.91171 -27.91711 -27.92001 -27.92464 -27.92911
 -27.93153 -27.93400 -27.93499 -27.93544 -27.93832 -27.93973 -27.93924 -27.93925
 -27.85032 -27.86276 -27.87348 -27.88255 -27.89239 -27.90234 -27.91144 -27.91999
 -27.92819 -27.93518 -27.94078 -27.94893 -27.95588 -27.95808 -27.96282 -27.96839
 -27.97099 -27.97133 -27.97276 -27.97531 -27.97582 -27.97566 -27.97571 -27.97571
 -27.95442 -27.96699 -27.97771 -27.98680 -27.99649 -28.00664 -28.01625 -28.02488
 -28.03317 -28.04072 -28.04690 -28.05380 -28.06035 -28.06486 -28.06890 -28.07276
 -28.07543 -28.07594 -28.07749 -28.08011 -28.08040 -28.08035 -28.08068 -28.08066
 -28.10473 -28.11690 -28.12772 -28.13774 -28.14746 -28.15704 -28.16649 -28.17573
 -28.18395 -28.19149 -28.19913 -28.20561 -28.21114 -28.21632 -28.22026 -28.22322
 -28.22574 -28.22780 -28.22898 -28.22968 -28.23084 -28.23175 -28.23207 -28.23206
 -28.28556 -28.29783 -28.30854 -28.31802 -28.32770 -28.33800 -28.34808 -28.35668
 -28.36491 -28.37293 -28.38001 -28.38692 -28.39285 -28.39711 -28.40152 -28.40502
 -28.40691 -28.40875 -28.41001 -28.41060 -28.41148 -28.41258 -28.41330 -28.41328
 -28.48546 -28.49789 -28.50875 -28.51858 -28.52871 -28.53899 -28.54836 -28.55609
 -28.56456 -28.57366 -28.58108 -28.58668 -28.59192 -28.59775 -28.60270 -28.60565
 -28.60691 -28.60817 -28.60978 -28.61142 -28.61260 -28.61320 -28.61337 -28.61338
 -28.69499 -28.70761 -28.71859 -28.72804 -28.73701 -28.74662 -28.75691 -28.76670
 -28.77516 -28.78203 -28.78801 -28.79531 -28.80215 -28.80640 -28.81053 -28.81384
 -28.81577 -28.81800 -28.81887 -28.81904 -28.82117 -28.82225 -28.82186 -28.82186
 -28.90617 -28.91789 -28.92888 -28.93941 -28.94872 -28.95738 -28.96614 -28.97505
 -28.98313 -28.99025 -28.99717 -29.00405 -29.01012 -29.01479 -29.01873 -29.02174
 -29.02380 -29.02563 -29.02694 -29.02777 -29.02865 -29.02918 -29.02945 -29.02979
 -29.10783 -29.11924 -29.12971 -29.13919 -29.14807 -29.15610 -29.16376 -29.17208
 -29.17970 -29.18630 -29.19269 -29.19865 -29.20407 -29.20890 -29.21282 -29.21560
 -29.21748 -29.21923 -29.22053 -29.22128 -29.22190 -29.22247 -29.22287 -29.22301
 -29.28556 -29.29578 -29.30488 -29.31243 -29.31967 -29.32694 -29.33416 -29.34118
 -29.34750 -29.35335 -29.35929 -29.36474 -29.36916 -29.37268 -29.37619 -29.37888
 -29.38044 -29.38216 -29.38359 -29.38417 -29.38417 -29.38481 -29.38565 -29.38560
 -29.42247 -29.43044 -29.43775 -29.44395 -29.44918 -29.45461 -29.46043 -29.46566
 -29.47083 -29.47565 -29.47932 -29.48304 -29.48687 -29.49011 -29.49253 -29.49462
 -29.49660 -29.49794 -29.49843 -29.49867 -29.49948 -29.49993 -29.49988 -29.49989
 -29.50532 -29.51139 -29.51703 -29.52157 -29.52536 -29.52885 -29.53247 -29.53638
